  6.95500E+10  4.74222E-16  1.31746E-01 -6.11408E+03
  7.02107E+10  4.44465E-16  1.23463E-01 -7.13623E+03
  7.08714E+10  4.17236E-16  1.15916E-01 -2.27391E+04
  7.15322E+10  3.92266E-16  1.08979E-01 -2.29966E+04
  7.21929E+10  3.69195E-16  1.02574E-01 -2.42783E+04
  7.28536E+10  3.47861E-16  9.66516E-02 -2.53034E+04
  7.35144E+10  3.28130E-16  9.11698E-02 -2.63573E+04
  7.41751E+10  3.09836E-16  8.60870E-02 -2.73224E+04
  7.48358E+10  2.92850E-16  8.13688E-02 -2.83838E+04
  7.54965E+10  2.77073E-16  7.69849E-02 -2.95967E+04
  7.61572E+10  2.62397E-16  7.29069E-02 -3.06475E+04
  7.68180E+10  2.48727E-16  6.91096E-02 -3.17548E+04
  7.74787E+10  2.35980E-16  6.55709E-02 -3.28109E+04
  7.81394E+10  2.24085E-16  6.22671E-02 -3.37756E+04
  7.88002E+10  2.12970E-16  5.91804E-02 -3.50345E+04
  7.94609E+10  2.02590E-16  5.62959E-02 -3.62406E+04
  8.01216E+10  1.92868E-16  5.35946E-02 -3.75081E+04
  8.07823E+10  1.83766E-16  5.10655E-02 -3.88731E+04
  8.14430E+10  1.75226E-16  4.86924E-02 -3.99949E+04
  8.21038E+10  1.67208E-16  4.64647E-02 -4.12529E+04
  8.27645E+10  1.59682E-16  4.43735E-02 -4.26143E+04
  8.34252E+10  1.52599E-16  4.24061E-02 -4.38068E+04
  8.40859E+10  1.45932E-16  4.05540E-02 -4.52149E+04
  8.47467E+10  1.39651E-16  3.88100E-02 -4.64769E+04
  8.54074E+10  1.33735E-16  3.71664E-02 -4.74013E+04
  8.60681E+10  1.28160E-16  3.56169E-02 -4.87906E+04
  8.67289E+10  1.22895E-16  3.41539E-02 -5.01557E+04
  8.73896E+10  1.17918E-16  3.27709E-02 -5.13541E+04
  8.80503E+10  1.13217E-16  3.14643E-02 -5.26573E+04
  8.87110E+10  1.08765E-16  3.02271E-02 -5.41187E+04
  8.93718E+10  1.04552E-16  2.90561E-02 -5.58538E+04
  9.00325E+10  1.00560E-16  2.79468E-02 -5.73942E+04
  9.06932E+10  9.67729E-17  2.68948E-02 -5.85647E+04
  9.13539E+10  9.31792E-17  2.58965E-02 -5.97062E+04
  9.20146E+10  8.97691E-17  2.49491E-02 -6.09255E+04
  9.26754E+10  8.65301E-17  2.40491E-02 -6.22889E+04
  9.33361E+10  8.34503E-17  2.31936E-02 -6.39847E+04
  9.39968E+10  8.05221E-17  2.23798E-02 -6.52186E+04
  9.46576E+10  7.77354E-17  2.16053E-02 -6.65717E+04
  9.53183E+10  7.50832E-17  2.08680E-02 -6.82815E+04
  9.59790E+10  7.25547E-17  2.01653E-02 -6.98941E+04
  9.66397E+10  7.01452E-17  1.94955E-02 -7.12259E+04
  9.73004E+10  6.78448E-17  1.88562E-02 -7.25670E+04
  9.79612E+10  6.56501E-17  1.82462E-02 -7.40787E+04
  9.86219E+10  6.35539E-17  1.76636E-02 -7.52792E+04
  9.92826E+10  6.15520E-17  1.71072E-02 -7.67651E+04
  9.99434E+10  5.96385E-17  1.65754E-02 -7.83978E+04
  1.00604E+11  5.78073E-17  1.60665E-02 -7.96888E+04
  1.01265E+11  5.60536E-17  1.55791E-02 -8.09779E+04
  1.01926E+11  5.43774E-17  1.51133E-02 -8.24273E+04
  1.02586E+11  5.27704E-17  1.46667E-02 -8.37387E+04
  1.03247E+11  5.12314E-17  1.42391E-02 -8.54314E+04
  1.03908E+11  4.97566E-17  1.38291E-02 -8.69965E+04
  1.04568E+11  4.83413E-17  1.34359E-02 -8.81191E+04
  1.05229E+11  4.69818E-17  1.30580E-02 -8.96950E+04
  1.05890E+11  4.56778E-17  1.26956E-02 -9.14072E+04
  1.06551E+11  4.44251E-17  1.23474E-02 -9.27669E+04
  1.07211E+11  4.32218E-17  1.20131E-02 -9.38683E+04
  1.07872E+11  4.20657E-17  1.16918E-02 -9.53634E+04
  1.08533E+11  4.09536E-17  1.13827E-02 -9.70663E+04
  1.09194E+11  3.98847E-17  1.10857E-02 -9.82128E+04
  1.09854E+11  3.88552E-17  1.07995E-02 -9.95913E+04
  1.10515E+11  3.78637E-17  1.05239E-02 -1.01306E+05
  1.11176E+11  3.69089E-17  1.02585E-02 -1.02683E+05
  1.11836E+11  3.59896E-17  1.00029E-02 -1.03951E+05
  1.12497E+11  3.51040E-17  9.75675E-03 -1.05377E+05
  1.13158E+11  3.42503E-17  9.51942E-03 -1.07059E+05
  1.13819E+11  3.34259E-17  9.29023E-03 -1.08432E+05
  1.14479E+11  3.26303E-17  9.06904E-03 -1.09694E+05
  1.15140E+11  3.18637E-17  8.85593E-03 -1.11054E+05
  1.15801E+11  3.11225E-17  8.64992E-03 -1.12478E+05
  1.16461E+11  3.04068E-17  8.45099E-03 -1.14036E+05
  1.17122E+11  2.97154E-17  8.25878E-03 -1.15359E+05
  1.17783E+11  2.90471E-17  8.07298E-03 -1.16579E+05
  1.18444E+11  2.84008E-17  7.89333E-03 -1.18069E+05
  1.19104E+11  2.77764E-17  7.71977E-03 -1.19462E+05
  1.19765E+11  2.71720E-17  7.55180E-03 -1.20721E+05
  1.20426E+11  2.65872E-17  7.38923E-03 -1.22186E+05
  1.21087E+11  2.60207E-17  7.23173E-03 -1.23494E+05
  1.21747E+11  2.54732E-17  7.07950E-03 -1.24963E+05
  1.22408E+11  2.49423E-17  6.93196E-03 -1.26539E+05
  1.23069E+11  2.44275E-17  6.78885E-03 -1.27754E+05
  1.23729E+11  2.39294E-17  6.65040E-03 -1.28985E+05
  1.24390E+11  2.34468E-17  6.51624E-03 -1.30201E+05
  1.25051E+11  2.29784E-17  6.38604E-03 -1.31280E+05
  1.25712E+11  2.25241E-17  6.25976E-03 -1.32535E+05
  1.26372E+11  2.20834E-17  6.13724E-03 -1.33667E+05
  1.27033E+11  2.16557E-17  6.01835E-03 -1.34849E+05
  1.27694E+11  2.12404E-17  5.90294E-03 -1.36241E+05
  1.28355E+11  2.08378E-17  5.79102E-03 -1.37544E+05
  1.29015E+11  2.04462E-17  5.68215E-03 -1.38812E+05
  1.29676E+11  2.00663E-17  5.57655E-03 -1.40036E+05
  1.30337E+11  1.96973E-17  5.47397E-03 -1.41399E+05
